i_idProducto	s_codigoBarra	dc_pvpSugerido	dt_fechaPVPS
27661	7800060416291	25790.0000	2024-02-13 00:00:00
27721	7730698012285	29190.0000	2024-02-13 00:00:00
27727	7800018174976	5390.0000	2024-02-13 00:00:00
27812	7800068010071	12840.0000	2024-02-13 00:00:00
27846	7800059001477	12090.0000	2024-02-13 00:00:00
27853	7800007628633	25990.0000	2024-02-13 00:00:00
27882	7804612010074	23490.0000	2024-02-13 00:00:00
27883	7804612010616	20260.0000	2024-02-13 00:00:00
27924	7891010974329	4790.0000	2024-02-13 00:00:00
27927	3337872412622	29990.0000	2024-02-13 00:00:00
27928	7809591401813	44380.0000	2024-02-13 00:00:00
27961	4048846004321	60190.0000	2024-02-13 00:00:00
27963	7730979093927	33140.0000	2024-02-13 00:00:00
27965	7800032002774	58490.0000	2024-02-13 00:00:00
27993	7800055000092	43790.0000	2024-02-13 00:00:00
27994	3337872412257	29990.0000	2024-02-13 00:00:00
28001	7800060127340	9890.0000	2024-02-13 00:00:00
28002	7800060128156	24490.0000	2024-02-13 00:00:00
28013	7800038046178	5690.0000	2024-02-13 00:00:00
28017	7804918500477	13590.0000	2024-02-13 00:00:00
28023	7800017063530	22590.0000	2024-02-13 00:00:00
28057	7804612010654	19690.0000	2024-02-13 00:00:00
28058	7800059002955	39390.0000	2024-02-13 00:00:00
28104	8431166180053	26390.0000	2024-02-13 00:00:00
28135	7800018126609	45990.0000	2024-02-13 00:00:00
28162	7800007772831	30790.0000	2024-02-13 00:00:00
28169	7800030078504	16390.0000	2024-02-13 00:00:00
28182	7803510002136	4890.0000	2024-02-13 00:00:00
28186	7809591401806	10590.0000	2024-02-13 00:00:00
28221	7803504005600	12090.0000	2024-02-13 00:00:00
28227	7800026654835	15790.0000	2024-02-13 00:00:00
28250	7730698012131	40990.0000	2024-02-13 00:00:00
28401	7804918500767	14190.0000	2024-02-13 00:00:00
28411	7795345121093	13990.0000	2024-02-13 00:00:00
28422	7730698005522	24190.0000	2024-02-13 00:00:00
28424	7795380000889	13490.0000	2024-02-13 00:00:00
28431	7803510002129	4290.0000	2024-02-13 00:00:00
28448	4005800024481	19990.0000	2024-02-13 00:00:00
28456	4005800131141	27990.0000	2024-02-13 00:00:00
28456	4005800131189	27990.0000	2024-02-13 00:00:00
28462	4005800036743	16890.0000	2024-02-13 00:00:00
28464	7803510002259	7190.0000	2024-02-13 00:00:00
28504	7809561400297	22990.0000	2024-02-13 00:00:00
28544	7800018157023	6390.0000	2024-02-13 00:00:00
28545	7730698011097	21290.0000	2024-02-13 00:00:00
28552	7321831691612	48390.0000	2024-02-13 00:00:00
28560	7730969300967	22740.0000	2024-02-13 00:00:00
28569	7800028001996	25090.0000	2024-02-13 00:00:00
28607	7800026425893	13190.0000	2024-02-13 00:00:00
28614	7800007791979	27390.0000	2024-02-13 00:00:00
28632	7730979093934	20540.0000	2024-02-13 00:00:00
28633	7800018188843	17790.0000	2024-02-13 00:00:00
28634	7804625950107	27890.0000	2024-02-13 00:00:00
28668	7805256000278	36390.0000	2024-02-13 00:00:00
28670	7896548134795	29790.0000	2024-02-13 00:00:00
28673	7800006006814	12390.0000	2024-02-13 00:00:00
28676	7800026265475	8390.0000	2024-02-13 00:00:00
28678	7809591401820	21360.0000	2024-02-13 00:00:00
28685	7730979090568	63890.0000	2024-02-13 00:00:00
28697	7800018162577	12890.0000	2024-02-13 00:00:00
28724	7800038041425	20990.0000	2024-02-13 00:00:00
28775	7800028001798	9990.0000	2024-02-13 00:00:00
28788	7800028001279	11490.0000	2024-02-13 00:00:00
28789	7891024124628	7290.0000	2024-02-13 00:00:00
28838	7800068010477	9040.0000	2024-02-13 00:00:00
28842	7891010979829	24090.0000	2024-02-13 00:00:00
28844	7800068010095	8940.0000	2024-02-13 00:00:00
28852	7800018175928	19890.0000	2024-02-13 00:00:00
28857	7800004000302	2490.0000	2024-02-13 00:00:00
28880	7804918401248	2990.0000	2024-02-13 00:00:00
28882	7809561400334	20990.0000	2024-02-13 00:00:00
28908	7703281000365	7440.0000	2024-02-13 00:00:00
28913	7800026587416	7490.0000	2024-02-13 00:00:00
28927	7800059002474	11890.0000	2024-02-13 00:00:00
28929	7800026421741	12440.0000	2024-02-13 00:00:00
28936	7800004000500	16690.0000	2024-02-13 00:00:00
28941	4015630981977	40490.0000	2024-02-13 00:00:00
28943	7800019000205	33290.0000	2024-02-13 00:00:00
28991	7800060416376	20490.0000	2024-02-13 00:00:00
28998	7501098607575	30090.0000	2024-02-13 00:00:00
29000	7730979091046	44650.0000	2024-02-13 00:00:00
29009	7800097002696	3590.0000	2024-02-13 00:00:00
29110	7800018157238	NULL	NULL
29115	7800018112794	1290.0000	2024-02-13 00:00:00
29151	7800032002989	53390.0000	2024-02-13 00:00:00
29153	7800029003913	58790.0000	2024-02-13 00:00:00
29158	7800060132429	24190.0000	2024-02-13 00:00:00
29159	7800060132696	38290.0000	2024-02-13 00:00:00
29166	5027314502940	18890.0000	2024-02-13 00:00:00
29198	7800060003231	16390.0000	2024-02-13 00:00:00
29213	7800038040381	23490.0000	2024-02-13 00:00:00
29243	7809591401691	16890.0000	2024-02-13 00:00:00
29260	7800028003419	28090.0000	2024-02-13 00:00:00
29272	7800028002610	15490.0000	2024-02-13 00:00:00
29275	7841141002750	22090.0000	2024-02-13 00:00:00
29276	7800028002863	12840.0000	2024-02-13 00:00:00
29277	5000158069633	12290.0000	2024-02-13 00:00:00
29292	7800026021132	68890.0000	2024-02-13 00:00:00
29308	7800050001032	23560.0000	2024-02-13 00:00:00
29312	8710428999245	3490.0000	2024-02-13 00:00:00
29313	7795373010062	27390.0000	2024-02-13 00:00:00
29343	7730698011837	13990.0000	2024-02-13 00:00:00
29351	7809561400020	19190.0000	2024-02-13 00:00:00
29354	7800059002535	25890.0000	2024-02-13 00:00:00
29370	7800007804174	9990.0000	2024-02-13 00:00:00
29397	7800029001384	62090.0000	2024-02-13 00:00:00
29398	7800063000817	5240.0000	2024-02-13 00:00:00
29400	7800026256473	8090.0000	2024-02-13 00:00:00
29403	7702035430090	2990.0000	2024-02-13 00:00:00
29441	7804918401651	3290.0000	2024-02-13 00:00:00
29458	7800029002909	86480.0000	2024-02-13 00:00:00
29539	7501165007956	27990.0000	2024-02-13 00:00:00
29548	3337872412486	21690.0000	2024-02-13 00:00:00
29551	7800032002163	86790.0000	2024-02-13 00:00:00
29554	7800018159386	78750.0000	2024-02-13 00:00:00
29555	3337872412998	10490.0000	2024-02-13 00:00:00
29579	7804918500835	13940.0000	2024-02-13 00:00:00
29598	7800018178462	16690.0000	2024-02-13 00:00:00
29608	7800007791894	18390.0000	2024-02-13 00:00:00
29613	3583315558079	12990.0000	2024-02-13 00:00:00
29618	7800004501953	1990.0000	2024-02-13 00:00:00
29667	7800028003433	32790.0000	2024-02-13 00:00:00
29669	7800026247426	16290.0000	2024-02-13 00:00:00
29695	8430351066011	22990.0000	2024-02-13 00:00:00
29700	3583316669293	15990.0000	2024-02-13 00:00:00
29703	7506309862095	4690.0000	2024-02-13 00:00:00
29716	7756597000024	112550.0000	2024-02-13 00:00:00
29739	7800060128415	41790.0000	2024-02-13 00:00:00
29786	7800059003464	8390.0000	2024-02-13 00:00:00
29788	7501059283497	13990.0000	2024-02-13 00:00:00
29790	7805256000193	27590.0000	2024-02-13 00:00:00
29811	7800028001880	7090.0000	2024-02-13 00:00:00
29812	7501871721412	25390.0000	2024-02-13 00:00:00
29828	7795380000872	12190.0000	2024-02-13 00:00:00
29837	7702418005082	57790.0000	2024-02-13 00:00:00
29881	7800063130699	4330.0000	2024-02-13 00:00:00
29898	7800029001612	90040.0000	2024-02-13 00:00:00
29904	7800060125315	27290.0000	2024-02-13 00:00:00
29905	7800060122543	27290.0000	2024-02-13 00:00:00
29908	7800060130647	3290.0000	2024-02-13 00:00:00
29926	8427426035355	6390.0000	2024-02-13 00:00:00
29930	7800029003722	64340.0000	2024-02-13 00:00:00
29932	7800060122468	27290.0000	2024-02-13 00:00:00
29985	8470001571434	22990.0000	2024-02-13 00:00:00
29985	8470001638151	22990.0000	2024-02-13 00:00:00
29986	7800008112827	18490.0000	2024-02-13 00:00:00
29988	7804629440253	13690.0000	2024-02-13 00:00:00
29990	8470002063754	20690.0000	2024-02-13 00:00:00
29992	7804614931513	21990.0000	2024-02-13 00:00:00
29996	6001159111702	9390.0000	2024-02-13 00:00:00
30018	7809576411479	19690.0000	2024-02-13 00:00:00
30080	7795320000153	81190.0000	2024-02-13 00:00:00
30091	7794640170720	7890.0000	2024-02-13 00:00:00
30098	7800007781901	13090.0000	2024-02-13 00:00:00
30099	7800026254790	29990.0000	2024-02-13 00:00:00
30138	7809561400532	18990.0000	2024-02-13 00:00:00
30140	7800018130682	25940.0000	2024-02-13 00:00:00
30142	7800004000111	10990.0000	2024-02-13 00:00:00
30152	7809591401790	18190.0000	2024-02-13 00:00:00
30198	7800014000583	115490.0000	2024-02-13 00:00:00
30200	7897337711180	22890.0000	2024-02-13 00:00:00
30268	8430351066035	34990.0000	2024-02-13 00:00:00
30297	3337871323639	24390.0000	2024-02-13 00:00:00
30313	3337872413971	43990.0000	2024-02-13 00:00:00
30315	7809561400945	15690.0000	2024-02-13 00:00:00
30387	7793640000174	17990.0000	2024-02-13 00:00:00
30389	7800009745253	21690.0000	2024-02-13 00:00:00
30443	7800028002122	44690.0000	2024-02-13 00:00:00
30518	7809561400662	25660.0000	2024-02-13 00:00:00
30530	7800028002726	2490.0000	2024-02-13 00:00:00
30598	7800063325422	4590.0000	2024-02-13 00:00:00
30605	7800026248737	23390.0000	2024-02-13 00:00:00
30657	7800020161919	91390.0000	2024-02-13 00:00:00
30677	7800060130050	23890.0000	2024-02-13 00:00:00
30678	7800059001569	26790.0000	2024-02-13 00:00:00
30712	7800038045997	26240.0000	2024-02-13 00:00:00
30734	7800018163680	18890.0000	2024-02-13 00:00:00
30798	7804602070279	64790.0000	2024-02-13 00:00:00
30806	7800063111445	3390.0000	2024-02-13 00:00:00
30815	7800017001983	50840.0000	2024-02-13 00:00:00
30823	7800009001465	77890.0000	2024-02-13 00:00:00
30825	7800017073430	21990.0000	2024-02-13 00:00:00
30836	7800004500314	2990.0000	2024-02-13 00:00:00
30866	8470003935876	24290.0000	2024-02-13 00:00:00
30876	7800008102989	12340.0000	2024-02-13 00:00:00
30880	7800046002425	12590.0000	2024-02-13 00:00:00
30888	7800007773722	2190.0000	2024-02-13 00:00:00
30891	7800007143112	1240.0000	2024-02-13 00:00:00
30892	7800007128072	940.0000	2024-02-13 00:00:00
30894	7800007143891	2490.0000	2024-02-13 00:00:00
30895	7800007124326	930.0000	2024-02-13 00:00:00
30896	7800007771278	1640.0000	2024-02-13 00:00:00
30897	7800007143037	1490.0000	2024-02-13 00:00:00
30899	7800007114440	3690.0000	2024-02-13 00:00:00
30902	7800007801548	3040.0000	2024-02-13 00:00:00
30903	7800007554338	1690.0000	2024-02-13 00:00:00
30905	7800007746320	2540.0000	2024-02-13 00:00:00
30906	7800007790309	1190.0000	2024-02-13 00:00:00
30907	7800007659279	6890.0000	2024-02-13 00:00:00
30910	7800007129390	3790.0000	2024-02-13 00:00:00
30911	7800007142061	1390.0000	2024-02-13 00:00:00
30912	7800007126610	2290.0000	2024-02-13 00:00:00
30913	7800007119322	1140.0000	2024-02-13 00:00:00
30914	7800007367655	1540.0000	2024-02-13 00:00:00
30915	7800007120250	1190.0000	2024-02-13 00:00:00
30916	7800007143976	6490.0000	2024-02-13 00:00:00
30918	7800007120847	1390.0000	2024-02-13 00:00:00
30919	7800007128157	1890.0000	2024-02-13 00:00:00
30920	7800007118783	1040.0000	2024-02-13 00:00:00
30930	7800007144515	2240.0000	2024-02-13 00:00:00
30931	7800007140524	2190.0000	2024-02-13 00:00:00
30934	7800007126962	2140.0000	2024-02-13 00:00:00
30989	7502241941423	55090.0000	2024-02-13 00:00:00
30996	7800018129235	3290.0000	2024-02-13 00:00:00
31001	7800063000404	7590.0000	2024-02-13 00:00:00
31046	7800028001873	17690.0000	2024-02-13 00:00:00
31051	7800007142221	1290.0000	2024-02-13 00:00:00
31052	7800007142146	1790.0000	2024-02-13 00:00:00
31055	7800063110905	1640.0000	2024-02-13 00:00:00
31058	7800063130125	2890.0000	2024-02-13 00:00:00
31064	7800063111513	2390.0000	2024-02-13 00:00:00
31066	7800063110684	2990.0000	2024-02-13 00:00:00
31067	7800063111483	1490.0000	2024-02-13 00:00:00
31068	7800063001661	2890.0000	2024-02-13 00:00:00
31069	7800068030604	3040.0000	2024-02-13 00:00:00
31080	7800029003029	11790.0000	2024-02-13 00:00:00
31115	7800063000770	6890.0000	2024-02-13 00:00:00
31119	7800032003450	33550.0000	2024-02-13 00:00:00
31122	7800046003538	5890.0000	2024-02-13 00:00:00
31190	7730979095556	35240.0000	2024-02-13 00:00:00
31214	7804620832170	750.0000	2024-02-13 00:00:00
31219	7502253070098	16790.0000	2024-02-13 00:00:00
31231	7804625950497	28190.0000	2024-02-13 00:00:00
31274	7800063116372	3590.0000	2024-02-13 00:00:00
31297	7800007802705	1490.0000	2024-02-13 00:00:00
31298	7800007516916	5290.0000	2024-02-13 00:00:00
31325	7800059003204	20490.0000	2024-02-13 00:00:00
31336	7800018177939	40190.0000	2024-02-13 00:00:00
31342	3499320003827	48390.0000	2024-02-13 00:00:00
31348	7800054001113	50690.0000	2024-02-13 00:00:00
31350	4048846007056	51090.0000	2024-02-13 00:00:00
31361	7800063130576	9840.0000	2024-02-13 00:00:00
31366	7891317120573	27890.0000	2024-02-13 00:00:00
31367	7891317129491	14840.0000	2024-02-13 00:00:00
31368	7800046003354	7040.0000	2024-02-13 00:00:00
31370	7800068011146	26190.0000	2024-02-13 00:00:00
31373	7751219468312	5390.0000	2024-02-13 00:00:00
31385	7897337713689	54690.0000	2024-02-13 00:00:00
31389	7800007695314	2590.0000	2024-02-13 00:00:00
31390	7800007695239	2590.0000	2024-02-13 00:00:00
31392	8470002191709	6590.0000	2024-02-13 00:00:00
31393	8470001892904	6590.0000	2024-02-13 00:00:00
31477	7896206407513	66990.0000	2024-02-13 00:00:00
31478	7800068015878	33240.0000	2024-02-13 00:00:00
31514	7800007783448	8390.0000	2024-02-13 00:00:00
31594	7795373000407	20490.0000	2024-02-13 00:00:00
31610	7800026111130	22190.0000	2024-02-13 00:00:00
31646	7800008000032	26990.0000	2024-02-13 00:00:00
31649	8711141912535	59280.0000	2024-02-13 00:00:00
31657	7800007802279	7490.0000	2024-02-13 00:00:00
31679	7804918401866	3790.0000	2024-02-13 00:00:00
31685	7800063111001	1790.0000	2024-02-13 00:00:00
31687	7800007790651	13160.0000	2024-02-13 00:00:00
31702	7800060131293	30890.0000	2024-02-13 00:00:00
31716	7808769200241	8290.0000	2024-02-13 00:00:00
31759	7800026002926	5990.0000	2024-02-13 00:00:00
31822	7804918500668	12290.0000	2024-02-13 00:00:00
31845	7804918401873	3690.0000	2024-02-13 00:00:00
31851	7800007177957	2640.0000	2024-02-13 00:00:00
31863	3337871324346	30990.0000	2024-02-13 00:00:00
31869	7800007788320	5390.0000	2024-02-13 00:00:00
31873	7800060129986	17290.0000	2024-02-13 00:00:00
31951	7804620833160	4240.0000	2024-02-13 00:00:00
31977	7800023226677	11490.0000	2024-02-13 00:00:00
31978	9001616204005	8790.0000	2024-02-13 00:00:00
31980	7800020018411	14850.0000	2024-02-13 00:00:00
31981	7800020184376	24490.0000	2024-02-13 00:00:00
31986	7891317145880	16990.0000	2024-02-13 00:00:00
31989	7800008000049	26990.0000	2024-02-13 00:00:00
31991	7800028003303	3190.0000	2024-02-13 00:00:00
31997	7800017002317	22990.0000	2024-02-13 00:00:00
32060	7804918500842	15890.0000	2024-02-13 00:00:00
32074	7809591401585	19390.0000	2024-02-13 00:00:00
32083	7800068012488	12690.0000	2024-02-13 00:00:00
32088	7805256000230	27090.0000	2024-02-13 00:00:00
32089	7800063001098	12840.0000	2024-02-13 00:00:00
32090	7800063311746	13890.0000	2024-02-13 00:00:00
32091	7800063001180	15940.0000	2024-02-13 00:00:00
32116	7800063311753	16490.0000	2024-02-13 00:00:00
32120	7793640991762	50530.0000	2024-02-13 00:00:00
32176	7803501003630	1290.0000	2024-02-13 00:00:00
32196	7800018178394	36490.0000	2024-02-13 00:00:00
32234	7800063111414	590.0000	2024-02-13 00:00:00
32236	7800063315775	2340.0000	2024-02-13 00:00:00
32306	7800068010514	6790.0000	2024-02-13 00:00:00
32317	4048846009647	51290.0000	2024-02-13 00:00:00
32335	4005800083266	7090.0000	2024-02-13 00:00:00
32343	7809591401684	11290.0000	2024-02-13 00:00:00
32344	7804606510221	62490.0000	2024-02-13 00:00:00
32349	7800018174709	16190.0000	2024-02-13 00:00:00
32350	7800068150012	15540.0000	2024-02-13 00:00:00
32351	7800007757876	24490.0000	2024-02-13 00:00:00
32380	7803501003890	20790.0000	2024-02-13 00:00:00
32386	7795373001824	20090.0000	2024-02-13 00:00:00
32412	7804620832873	5290.0000	2024-02-13 00:00:00
32413	7804620832880	9490.0000	2024-02-13 00:00:00
32425	7800044001604	7690.0000	2024-02-13 00:00:00
32429	7891317145996	8940.0000	2024-02-13 00:00:00
32430	7804629440338	7690.0000	2024-02-13 00:00:00
32432	7800026002445	6890.0000	2024-02-13 00:00:00
32434	3337871308612	15090.0000	2024-02-13 00:00:00
32494	7800060040069	21490.0000	2024-02-13 00:00:00
32499	4048846008718	84240.0000	2024-02-13 00:00:00
32501	7804612011118	5990.0000	2024-02-13 00:00:00
32509	7804625950374	7290.0000	2024-02-13 00:00:00
32523	7804918500910	11590.0000	2024-02-13 00:00:00
32538	3499320002134	34440.0000	2024-02-13 00:00:00
32547	7804614931537	7990.0000	2024-02-13 00:00:00
32599	8470003245920	19490.0000	2024-02-13 00:00:00
32639	7800026245989	26990.0000	2024-02-13 00:00:00
32640	5703562001007	18090.0000	2024-02-13 00:00:00
32681	7891317145972	13490.0000	2024-02-13 00:00:00
32705	7804629440086	11990.0000	2024-02-13 00:00:00
32728	7800063120874	2240.0000	2024-02-13 00:00:00
32729	7800068011221	15790.0000	2024-02-13 00:00:00
32735	7794640170799	7790.0000	2024-02-13 00:00:00
32745	7800046002432	15940.0000	2024-02-13 00:00:00
32795	7800020059711	26920.0000	2024-02-13 00:00:00
32796	7803510002396	8650.0000	2024-02-13 00:00:00
32802	7800059003754	17990.0000	2024-02-13 00:00:00
32821	7800046003514	15690.0000	2024-02-13 00:00:00
32873	7800068017469	19040.0000	2024-02-13 00:00:00
32893	7800057000502	4890.0000	2024-02-13 00:00:00
32894	7800060129399	14790.0000	2024-02-13 00:00:00
33003	7800007792358	17090.0000	2024-02-13 00:00:00
33006	7809561400631	19680.0000	2024-02-13 00:00:00
33011	7800007801791	23990.0000	2024-02-13 00:00:00
33021	7501287600097	33190.0000	2024-02-13 00:00:00
33023	7800063112022	3290.0000	2024-02-13 00:00:00
33031	7800060418172	20490.0000	2024-02-13 00:00:00
33033	7800026005033	70590.0000	2024-02-13 00:00:00
33034	7800059002832	31490.0000	2024-02-13 00:00:00
33042	7800068012259	8190.0000	2024-02-13 00:00:00
33060	7800028001859	9290.0000	2024-02-13 00:00:00
33062	7795320000122	75240.0000	2024-02-13 00:00:00
33064	7800032002743	87390.0000	2024-02-13 00:00:00
33067	7800029003920	75890.0000	2024-02-13 00:00:00
33068	7800067015725	64940.0000	2024-02-13 00:00:00
33069	7321831691629	61990.0000	2024-02-13 00:00:00
33074	7800030078207	44290.0000	2024-02-13 00:00:00
33075	7897337713672	52990.0000	2024-02-13 00:00:00
33076	7800008102996	34990.0000	2024-02-13 00:00:00
33077	3337871323646	30990.0000	2024-02-13 00:00:00
33078	7896004758015	25190.0000	2024-02-13 00:00:00
33080	3337871321581	30190.0000	2024-02-13 00:00:00
33081	3337871323332	34890.0000	2024-02-13 00:00:00
33082	7809591401714	31990.0000	2024-02-13 00:00:00
33084	3337872412615	29990.0000	2024-02-13 00:00:00
33085	8427030005775	22690.0000	2024-02-13 00:00:00
33099	7800029002404	36890.0000	2024-02-13 00:00:00
33112	7800046003774	18790.0000	2024-02-13 00:00:00
33114	7804606510641	15890.0000	2024-02-13 00:00:00
33170	7891024100431	7290.0000	2024-02-13 00:00:00
33192	7800026012567	10490.0000	2024-02-13 00:00:00
33202	7800018160436	9790.0000	2024-02-13 00:00:00
33216	8470001547927	14990.0000	2024-02-13 00:00:00
33219	7841141002736	19290.0000	2024-02-13 00:00:00
33220	7800018179131	14590.0000	2024-02-13 00:00:00
33222	7800029004200	20190.0000	2024-02-13 00:00:00
33223	7795373014640	15090.0000	2024-02-13 00:00:00
33224	7800007800473	20990.0000	2024-02-13 00:00:00
33225	7800068017445	24790.0000	2024-02-13 00:00:00
33226	7809561400518	18990.0000	2024-02-13 00:00:00
33232	7800018178455	16340.0000	2024-02-13 00:00:00
33233	7841141002774	24390.0000	2024-02-13 00:00:00
33234	7800060134126	19990.0000	2024-02-13 00:00:00
33235	7800014000392	2290.0000	2024-02-13 00:00:00
33238	7800059001552	18970.0000	2024-02-13 00:00:00
33239	7800026002346	19690.0000	2024-02-13 00:00:00
33240	7800068012471	20090.0000	2024-02-13 00:00:00
33242	7800007801708	17890.0000	2024-02-13 00:00:00
33243	7800018182063	21190.0000	2024-02-13 00:00:00
33244	7800018171982	25690.0000	2024-02-13 00:00:00
33245	7805750003546	27190.0000	2024-02-13 00:00:00
33251	3337872413322	28990.0000	2024-02-13 00:00:00
33253	7800018116372	26790.0000	2024-02-13 00:00:00
33271	7803510002747	16990.0000	2024-02-13 00:00:00
33274	7891024025406	9690.0000	2024-02-13 00:00:00
33279	7800030078405	31690.0000	2024-02-13 00:00:00
33295	7809591402049	16290.0000	2024-02-13 00:00:00
33297	7800026502242	35990.0000	2024-02-13 00:00:00
33309	7800068120121	16540.0000	2024-02-13 00:00:00
33340	7795312020039	72280.0000	2024-02-13 00:00:00
33354	7800026247419	8690.0000	2024-02-13 00:00:00
33359	7800063001371	30100.0000	2024-02-13 00:00:00
33363	7809591400885	41490.0000	2024-02-13 00:00:00
33369	7805750003867	12390.0000	2024-02-13 00:00:00
33371	7800007803801	4790.0000	2024-02-13 00:00:00
33381	7800046003910	25090.0000	2024-02-13 00:00:00
33415	4048846003317	60790.0000	2024-02-13 00:00:00
33422	4027269958329	13990.0000	2024-02-13 00:00:00
33433	7800009001441	24390.0000	2024-02-13 00:00:00
33440	8433042002572	13890.0000	2024-02-13 00:00:00
33448	7795373022454	23090.0000	2024-02-13 00:00:00
33449	7800065000075	19170.0000	2024-02-13 00:00:00
33452	7702035870384	4690.0000	2024-02-13 00:00:00
33456	7809591401974	20590.0000	2024-02-13 00:00:00
33459	7800059003693	10890.0000	2024-02-13 00:00:00
33481	7800004001255	3140.0000	2024-02-13 00:00:00
33488	5000455006010	NULL	NULL
33489	4015630981960	39890.0000	2024-02-13 00:00:00
33514	7800059003013	33090.0000	2024-02-13 00:00:00
33641	7800026002421	13990.0000	2024-02-13 00:00:00
33673	3337871328795	37990.0000	2024-02-13 00:00:00
33717	7800063116600	2790.0000	2024-02-13 00:00:00
33805	7804650880233	3360.0000	2024-02-13 00:00:00
33811	7804625950015	7290.0000	2024-02-13 00:00:00
33831	7800007802712	3690.0000	2024-02-13 00:00:00
33862	7800060418073	16990.0000	2024-02-13 00:00:00
34032	7804612010913	10890.0000	2024-02-13 00:00:00
34037	7800030072908	30790.0000	2024-02-13 00:00:00
34048	7800030078306	44990.0000	2024-02-13 00:00:00
34055	7804620833184	2550.0000	2024-02-13 00:00:00
34094	7891317131821	17090.0000	2024-02-13 00:00:00
34095	7891317146009	8770.0000	2024-02-13 00:00:00
34101	7804606510214	40600.0000	2024-02-13 00:00:00
34145	7800007803733	6240.0000	2024-02-13 00:00:00
34147	7506339351279	15790.0000	2024-02-13 00:00:00
34184	7891317148942	38790.0000	2024-02-13 00:00:00
34256	7613033988226	49990.0000	2024-02-13 00:00:00
34285	7896015527457	5290.0000	2024-02-13 00:00:00
34305	7707239270053	30090.0000	2024-02-13 00:00:00
34320	5027314502964	20790.0000	2024-02-13 00:00:00
34383	7800060138117	31090.0000	2024-02-13 00:00:00
34404	7800038041562	14170.0000	2024-02-13 00:00:00
34406	7800068032752	13390.0000	2024-02-13 00:00:00
34409	7795368000559	2540.0000	2024-02-13 00:00:00
34412	7800055001037	46840.0000	2024-02-13 00:00:00
34417	7794640171710	7990.0000	2024-02-13 00:00:00
34422	7800029003951	25990.0000	2024-02-13 00:00:00
34430	7795373013322	15090.0000	2024-02-13 00:00:00
34461	7506339351286	33190.0000	2024-02-13 00:00:00
34485	7800059003990	16490.0000	2024-02-13 00:00:00
34486	5995327155326	45790.0000	2024-02-13 00:00:00
34490	7804620833443	12990.0000	2024-02-13 00:00:00
34491	7804620833436	16990.0000	2024-02-13 00:00:00
34495	7800060140608	24990.0000	2024-02-13 00:00:00
34518	7891317167165	19990.0000	2024-02-13 00:00:00
34526	8436024611649	76990.0000	2024-02-13 00:00:00
34545	7800050002558	11090.0000	2024-02-13 00:00:00
34557	7804650880110	28290.0000	2024-02-13 00:00:00
34564	7809591401936	12390.0000	2024-02-13 00:00:00
34595	7800046003699	28090.0000	2024-02-13 00:00:00
34622	7809561400327	24990.0000	2024-02-13 00:00:00
34623	7702870010495	2580.0000	2024-02-13 00:00:00
34633	7804918500576	8680.0000	2024-02-13 00:00:00
34640	4005900259646	8590.0000	2024-02-13 00:00:00
34641	4005900259639	22990.0000	2024-02-13 00:00:00
34648	7800059001200	14680.0000	2024-02-13 00:00:00
34652	7800060700659	34990.0000	2024-02-13 00:00:00
34655	7809591400922	29090.0000	2024-02-13 00:00:00
34656	7896206406417	38490.0000	2024-02-13 00:00:00
34660	7800046003712	36990.0000	2024-02-13 00:00:00
34699	7804620833900	7790.0000	2024-02-13 00:00:00
34705	7800028002412	6190.0000	2024-02-13 00:00:00
34706	7800050001001	4090.0000	2024-02-13 00:00:00
34709	7800050000271	7890.0000	2024-02-13 00:00:00
34722	7803510002655	8490.0000	2024-02-13 00:00:00
34729	7805112001456	22090.0000	2024-02-13 00:00:00
34740	7800029003937	44990.0000	2024-02-13 00:00:00
34741	8470001653499	30990.0000	2024-02-13 00:00:00
34743	7809591401967	21090.0000	2024-02-13 00:00:00
34744	7501287600066	18070.0000	2024-02-13 00:00:00
34763	4048846008701	84240.0000	2024-02-13 00:00:00
34794	3337871331887	29990.0000	2024-02-13 00:00:00
34795	3337871325053	40890.0000	2024-02-13 00:00:00
34808	7804650880417	10140.0000	2024-02-13 00:00:00
34809	7804650880424	12140.0000	2024-02-13 00:00:00
34869	7891317167189	22990.0000	2024-02-13 00:00:00
34871	7800059003792	15690.0000	2024-02-13 00:00:00
34886	7502253072283	33890.0000	2024-02-13 00:00:00
34888	7800068014451	22190.0000	2024-02-13 00:00:00
34891	7805256000285	25390.0000	2024-02-13 00:00:00
34909	7800046003781	21090.0000	2024-02-13 00:00:00
34911	7501298211367	12390.0000	2024-02-13 00:00:00
34982	7800026789858	36290.0000	2024-02-13 00:00:00
34983	7800001004785	19090.0000	2024-02-13 00:00:00
34993	6001159111719	13790.0000	2024-02-13 00:00:00
35006	7800008102606	18390.0000	2024-02-13 00:00:00
35015	7804918501016	15390.0000	2024-02-13 00:00:00
35016	7804918500101	12190.0000	2024-02-13 00:00:00
35035	3337872413704	43690.0000	2024-02-13 00:00:00
35055	7800026004050	10990.0000	2024-02-13 00:00:00
35056	7800026004043	10990.0000	2024-02-13 00:00:00
35064	7800030078726	7990.0000	2024-02-13 00:00:00
35067	7804620833597	1790.0000	2024-02-13 00:00:00
35102	7800026004418	7490.0000	2024-02-13 00:00:00
35107	3000034222529	59060.0000	2024-02-13 00:00:00
35116	7800049900209	29490.0000	2024-02-13 00:00:00
